CycID,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Rain_pvalue,y
5248,1.0,0.997285913505304,0.999996313530607,0.5452279098869224,0.934062516783,
5249,0.772989417989418,0.946862574489281,0.96033892729776,0.0734524544475345,0.349758552330605,
5250,1.0,0.999628269520493,0.999999930899663,0.7361491228057165,0.99318618323166,
5251,1.0,0.986930194379208,0.999914215542692,0.9939239747277052,0.953052556992902,
5252,0.383824221046443,0.8236899731453,0.680211385023598,0.6917263822840829,0.147438279815142,
5253,0.170690770135215,0.689999970678927,0.369696760486443,0.5013703612176459,0.0488326717009277,
5254,1.0,0.987180256188209,0.999917473670799,0.3038659331222071,0.98834138158898,
5255,1.0,0.995694142564669,0.999990716461761,0.4907815835208109,0.852727964285026,
5256,0.772989417989418,0.858924686650326,0.93586546141529,0.3956654854874835,0.343583862702897,
5257,1.0,0.8566421876231,0.989194686481041,0.2419596482953614,0.758836984699842,
5258,0.772989417989418,0.967044959878772,0.965042694543605,0.3965664060139351,0.968531199395836,
5259,1.0,0.991989812232301,0.999967832441473,0.638722366280624,0.853691607787323,
5260,1.0,0.994836300991502,0.999986645099549,0.2082256237587025,0.878887635758228,
5261,0.455602586713698,0.642524569052665,0.652357344218355,0.975920392389616,0.2117729036412,
5262,0.312045855379189,0.719385778382314,0.559848103081366,0.7576746209858612,0.099857067035942,
5263,0.455602586713698,0.507465761594222,0.569789933323237,0.8650660243014507,0.168666022806215,
5264,1.0,0.99989356542048,0.999999994335639,0.6575285835791873,0.840410509072998,
5265,1.0,0.999999664645863,0.999999999999944,0.4908992156106132,0.910444718162414,
5266,1.0,0.984566300836369,0.999880282977126,0.933017942579721,0.918825545155148,
5267,0.647739564961787,0.93649226167933,0.909832200473193,0.4072291574060692,0.202399227367458,
5268,1.0,0.99985013616104,0.999999988769854,0.4660924037259282,0.882864395033301,
5269,1.0,0.999991169312669,0.999999999961009,0.6596269648575148,0.843054263445024,
5270,0.772989417989418,0.87449886933045,0.940687580147724,0.1682332962973597,0.999825649367153,
5271,1.0,0.948605995255739,0.998656103309071,0.1246062939400133,0.99318618323166,
5272,1.0,0.898986698916263,0.994717131520317,0.1044554071402716,0.554168900068893,
5273,1.0,0.751734573049455,0.966258555623963,0.4380523011678146,0.491889588216645,
5274,0.551671075837743,0.947101039492163,0.861662951399139,0.6835506144445339,0.29603415117802,
5275,1.0,0.967877642721314,0.999478462388314,0.799064236943087,0.720281604229147,
5276,1.0,0.978851117748514,0.999774768942092,0.6543173376085054,0.996292719293787,
5277,1.0,0.960154457980296,0.999195407597276,0.4012667853640503,0.528632412817892,
5278,1.0,0.999686916393904,0.999999950984212,0.0057303800816764,0.93993333552736,
5279,0.898239271017049,0.870906534176133,0.97436362475575,0.7014245950591806,0.282626390032621,
5280,1.0,0.97183555145692,0.999599605070922,0.8410458018881481,0.951641433696972,
5281,1.0,0.949086530853147,0.998681335513964,0.92716551080709,0.278912299428997,
5282,1.0,0.97275801532442,0.999625520979223,0.3955525198993701,0.957620427320016,
5283,1.0,0.990351371136541,0.999953301545892,0.4179436993046701,0.491889588216645,
5284,1.0,0.994349273866228,0.999984004489882,0.9480249192129264,0.328900778049162,
5285,1.0,0.99937664067819,0.999999805671195,0.2765182790753783,0.95028886150194,
5286,1.0,0.999992163207665,0.999999999969292,0.1927652846416685,0.910444718162414,
5287,1.0,0.999844159184187,0.999999987856189,0.9483855747198162,0.934062516783,
5288,1.0,0.996027135723593,0.99999209770286,0.9893278962798668,0.847977969486421,
5289,0.455602586713698,0.892930958483671,0.772709070660407,0.0596097617518966,0.202399227367458,
5290,0.383824221046443,0.816463846535175,0.67700533831526,0.1059715517669418,0.195652586455209,
5291,1.0,0.996072876591474,0.999992278736788,0.3024430511602174,0.979064711849435,
5292,1.0,0.974217067206258,0.999664726207724,0.3812390349604209,0.237746634304712,
5293,0.455602586713698,0.888193123428349,0.770761958453777,0.9767637628213646,0.233681129064951,
5294,1.0,0.996091017000315,0.999992349951478,0.3935618579666577,0.885344365502988,
5295,1.0,0.998877159582778,0.999999369378625,0.6875755630067011,0.903962452769447,
5296,1.0,0.970256731424848,0.999553217124147,0.4985972505077121,0.953770141818736,
5297,1.0,0.930681657151377,0.997539962913854,0.7855096297143579,0.934062516783,
5298,1.0,0.98046109787502,0.999807860138464,0.4445118599265046,0.788155019263494,
5299,1.0,0.99999559402969,0.999999999990294,0.6000707828984307,0.95028886150194,
5300,1.0,0.998228826097784,0.999998430544638,0.1642258986242628,0.98834138158898,
5301,1.0,0.989130720455409,0.999940714191981,0.4099890227391153,0.980764669004897,
