test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor)
1752.0,24.0,1.0,4.848605428264818e-08,4.523260973094263e-06,0.594818254044043,0.8289265082216193,1.234258954076568,"[0.9834517371309724, 1.495765356041912]",0.0,0.0,0.10692107129334705,"[-0.14639091742787302, 0.3609227846127845]",0.4068316888304908,0.7708391963363229,0.1775916841688261,"[-0.005923744528620961, 0.3760239376070922]",0.0575276370869493,0.9999672158510022
1753.0,24.0,1.0,1.7777814683705984e-06,2.842989769942317e-05,0.14863610283132522,0.6520775362419785,1.0482860358012656,"[0.7847064025930337, 1.326046506732416]",4.6629367034256575e-14,4.1264926578988116e-13,0.19497371824080822,"[-0.10202865063708821, 0.48641354214967714]",0.20019230984416647,0.6455779072515598,-0.009492813194134309,"[-0.21941957802985734, 0.2008392920048666]",0.9308810375398004,0.9999672158510022
1754.0,24.0,1.0,3.4923555326527023e-06,4.174130118708409e-05,0.3110895184963769,0.7187475766650184,1.2503220927656535,"[0.9241787409597559, 1.5941053270599792]",3.4150460237469815e-13,2.4604077980886033e-12,-0.07547369738353815,"[-0.37086067373627024, 0.23104249162095009]",0.6486041318250373,0.8778699873634623,-0.032879338962524374,"[-0.29728462203685874, 0.2283845391140364]",0.7970720078237392,0.9999672158510022
1755.0,24.0,1.0,0.0022222992943898845,0.0052260703011441974,0.43599403173784146,0.7664238348194102,0.6154599101790514,"[0.3364724056891267, 0.9366000807536281]",3.415409458007446e-05,7.061007769293872e-05,-0.13836844520315417,"[-0.6227766404266576, 0.3635706468343757]",0.6061835215452418,0.8624058642064971,-0.27253027189156465,"[-0.4739354424492912, -0.06664044812142064]",0.009337930113402004,0.9999672158510022
1756.0,24.0,1.0,0.00033599690453856024,0.0010442253326589462,0.9232956687921339,0.9672395436516985,0.8958235604912379,"[0.5914405018665918, 1.2416131169937714]",4.0338199891465365e-08,1.0858196471457703e-07,-0.2641579408423853,"[-0.6992404574459347, 0.20448748670821681]",0.28294733070083433,0.6998415365405511,0.0507992746589917,"[-0.2005079437852641, 0.295262783816096]",0.7076985616780682,0.9999672158510022
1757.0,24.0,1.0,4.8210443086893484e-05,0.00023550966819076355,0.6835293551051399,0.8662165144589996,1.049965070059621,"[0.6879185507646919, 1.4354824245611946]",3.2057128063200935e-08,8.753994555762134e-08,0.04402632347373103,"[-0.3000055943548666, 0.3817963704503228]",0.8139402109487257,0.9365033254951721,0.0329578075161594,"[-0.2287908579495019, 0.3040898019722445]",0.7816147454722708,0.9999672158510022
1758.0,24.0,1.0,7.387883609322188e-07,1.735603040561203e-05,0.06794567432917509,0.6251403340673612,0.9386879707362565,"[0.7127737153277717, 1.174246681904168]",2.886579864025407e-15,3.412032936200245e-14,-0.1509473947670772,"[-0.42282225838940807, 0.09747114696142173]",0.2200750528779427,0.6610288359079465,-0.034399703628155476,"[-0.2101732637320046, 0.13579324761876668]",0.6731972461573403,0.9999672158510022
1759.0,24.0,1.0,0.00015283062980109285,0.0005556773679899142,0.5627884672902279,0.8155507001993276,0.6865002354305992,"[0.4463728483789707, 0.9478121521858571]",6.142375141848788e-08,1.616839995222108e-07,0.2704474156243464,"[-0.11903157096393158, 0.6680942642746233]",0.17135690579702745,0.6223192631209555,-0.09917531128656198,"[-0.28891921174320384, 0.08985925252186756]",0.30266222627259154,0.9999672158510022
176.0,24.0,1.0,0.0002191569055421949,0.0007413132445896771,0.22163519873824644,0.6804774575329894,0.7344425410687202,"[0.5334086441238857, 0.9849587358482337]",6.732281399024487e-11,2.972309668443482e-10,-0.2641579408423853,"[-0.7350975167748333, 0.204261080955427]",0.26772690457554593,0.6920331908447444,0.17572972837408585,"[-0.027596297424286487, 0.37587355228927943]",0.09059522022365973,0.9999672158510022
1760.0,24.0,1.0,1.204009356658986e-07,6.8869313167379145e-06,0.37121014042457867,0.7428266160757031,1.0221219026747477,"[0.7677090934689617, 1.278628239083701]",9.992007221626409e-15,1.0397510116156512e-13,0.25786846606042424,"[0.050821037247149814, 0.4788243960303462]",0.015343145193199792,0.29603279961825785,0.16282082316654645,"[-0.004087182236178266, 0.3222966114056053]",0.056008800322302266,0.9999672158510022
1761.0,24.0,1.0,5.5998042205462895e-06,5.57009703635241e-05,0.8523408171041557,0.9372837824483224,1.2610657219756665,"[0.8391208464179194, 1.6960893705663624]",8.629327918896479e-09,2.6141556858214114e-08,-0.0503157982556921,"[-0.3059745182937648, 0.19370511172222443]",0.6593770715261345,0.8811125531691749,0.1884802263027352,"[-0.06477216527841076, 0.4453714766447514]",0.14349988040944583,0.9999672158510022
1762.0,24.0,1.0,4.849661012207296e-05,0.00023649192192168217,0.8201177267399746,0.9245993152411474,0.8814442169260983,"[0.6297793446263724, 1.1838158106177314]",2.0575141590484236e-10,8.336767257084374e-10,-0.23900004171453837,"[-0.607476070073133, 0.13629923874701944]",0.21411085997045332,0.6588026460629333,0.1296496852485759,"[-0.07769358623164888, 0.3474526224026995]",0.21337797992892815,0.9999672158510022
1763.0,24.0,1.0,1.0777460890731838e-05,8.479512895933784e-05,0.7669213564360635,0.900537646493965,1.40283400178608,"[1.0108598783662877, 1.8486435378767254]",3.52893270161303e-11,1.6482637560079541e-10,0.19497371824080822,"[-0.1409284054539191, 0.5185968763296271]",0.2614058286102612,0.6872922188713667,0.11630623773354065,"[-0.19591609499677354, 0.42399912060656897]",0.4704646866515747,0.9999672158510022
1764.0,24.0,1.0,5.834950761895996e-06,5.726153838955835e-05,0.24968623056621708,0.6934964406719495,1.135958026440871,"[0.8004592723241906, 1.499673808355274]",1.6833112681524653e-10,6.955831686580435e-10,0.24528951649650033,"[-0.05390793198231275, 0.5223761091613448]",0.11098115543916776,0.5439120210150631,0.029824252137553575,"[-0.20560691082456023, 0.26016143384089124]",0.8182587989201693,0.9999672158510022
1765.0,24.0,1.0,2.184135673655163e-06,3.201119513180587e-05,0.8843604779745513,0.951133684813162,1.051666505820929,"[0.7847110599108795, 1.3499702279613692]",2.6756374893466273e-13,1.9848942799307324e-12,0.1320789704211931,"[-0.1503838870480836, 0.4076144436764002]",0.36588625577008993,0.7446406132955814,0.23569158508276,"[0.026757029743874172, 0.43920197853394116]",0.026850966486234862,0.9999672158510022
1766.0,24.0,1.0,3.16724926998635e-05,0.00017492171962369386,0.30645340233033647,0.7185134420182672,1.1121916557520959,"[0.8166991118852103, 1.4624460942317472]",7.748246488858967e-12,4.1214077068398764e-11,-0.0503157982556921,"[-0.45042327326169024, 0.32241929144122033]",0.7452352573447154,0.9093711617498621,-0.06534614663834204,"[-0.3263021669941238, 0.204281847426329]",0.6518802480880308,0.9999672158510022
1767.0,24.0,1.0,2.4874091048343594e-05,0.00014826599075110428,0.19398711251816858,0.6684255435438016,1.3779643146135845,"[0.9294780357606567, 1.8913572463594504]",1.153516371310559e-08,3.417826285364619e-08,0.19497371824080822,"[-0.09985443118466192, 0.5204009387467519]",0.1836535256527121,0.6306762515764147,0.014510375262467123,"[-0.298775612272908, 0.33433941597019495]",0.9122488705297378,0.9999672158510022
1768.0,24.0,1.0,6.155103681848573e-06,5.929772333187449e-05,0.9893072519923084,0.9961127345614376,1.2103789301910304,"[0.8660671166905352, 1.5602556928831253]",1.2169598662126191e-11,6.167980682096843e-11,0.08176317216550011,"[-0.2480312080113874, 0.3893420098973484]",0.6636071958161951,0.88304350740678,-0.334614362853795,"[-0.5864206945412557, -0.06974096932904494]",0.012860602209044503,0.9999672158510022
1769.0,24.0,1.0,2.531909348846284e-09,1.8168504436770928e-06,0.4439069849566799,0.7688920062760044,1.1453190004686156,"[0.9581136120009659, 1.3477055815699752]",0.0,0.0,0.04402632347373103,"[-0.16272466658444695, 0.26029291588667636]",0.6509268755151121,0.8784445355384095,-0.10244611702752948,"[-0.25262544721972263, 0.04463062904947136]",0.17003466104952314,0.9999672158510022
177.0,24.0,1.0,6.660018520010524e-07,1.655753396030843e-05,0.6493816394224579,0.8519338331557048,1.0455672759099075,"[0.8114363754475092, 1.2852241521066246]",0.0,0.0,0.20755266780473036,"[-0.08660390594904321, 0.48288174022829466]",0.17240302613420266,0.6223192631209555,-0.11401905838176218,"[-0.30449663582472175, 0.08040766003182506]",0.25353456018318643,0.9999672158510022
1770.0,24.0,1.0,8.875230627092279e-07,1.921045590279714e-05,0.9799704681039692,0.9918394805546059,1.0509935867655091,"[0.7821534284827868, 1.34833937513974]",3.235189893757706e-13,2.352769142301567e-12,0.25786846606042424,"[-0.00931917156984613, 0.49952421772940186]",0.058985219925259846,0.45842992407945415,-0.06963576345309419,"[-0.2581325442224377, 0.12132206635368928]",0.4794123365914782,0.9999672158510022
1771.0,24.0,1.0,2.0346613029964544e-06,3.0606618721489934e-05,0.8799944075110131,0.9491514775606825,0.9633767872750912,"[0.6946102252360346, 1.2461912462457931]",8.943068507960561e-12,4.677337085753431e-11,0.1823947686768852,"[-0.06319076930941667, 0.4302692890520472]",0.14466999667840552,0.594276452321656,0.16342409019437942,"[-0.01900774784640666, 0.3439324229895332]",0.07925818464695977,0.9999672158510022
1772.0,24.0,1.0,3.7088030940379824e-05,0.00019502908469963095,0.46710979458794,0.7794256542431837,0.7185023119623117,"[0.5004235626084965, 0.9768958326196988]",1.6656884760379853e-09,5.710279314494293e-09,-0.08805264694746207,"[-0.4493936540685894, 0.25810277993923697]",0.5958324525856944,0.8583008536238755,-0.006507355169068307,"[-0.1920311142926045, 0.16822694560440316]",0.8968594744269847,0.9999672158510022
1773.0,24.0,1.0,2.9303337338526525e-05,0.00016608730779440692,0.644188826838167,0.8498159625849792,1.0396182033717984,"[0.6913090194939957, 1.417295087164847]",1.5809863862514817e-08,4.560099181573354e-08,-0.006289474781961069,"[-0.33719818823291603, 0.33248054278848094]",0.9889731429647504,0.9969485850818837,-0.08812997468185868,"[-0.323419114771639, 0.14369350812555826]",0.45040952439244597,0.9999672158510022
1774.0,24.0,1.0,0.00022194286127186214,0.0007482060723851964,0.7663077943163381,0.9002676155032168,0.699029246046426,"[0.4546172695233357, 0.9892827337749883]",1.4298542660995395e-07,3.579109552189085e-07,-0.012578949563923025,"[-0.42523457932434633, 0.4175161917476142]",0.9856645668644501,0.9959317211381331,0.14216364492343259,"[-0.054476471522016734, 0.33682266833910085]",0.15710173203596622,0.9999672158510022
1775.0,24.0,1.0,3.3735154636449494e-07,1.1658446134073482e-05,0.038162852222999866,0.6231088413673236,1.2881644079019512,"[0.9964675785544268, 1.622060241892908]",6.661338147750939e-16,8.90553228308949e-15,0.08176317216550011,"[-0.1690211082025369, 0.3459891382006889]",0.5002755117192039,0.814587705489131,0.05186377428600042,"[-0.17800576989499914, 0.2789962791813022]",0.664637374662314,0.9999672158510022
1776.0,24.0,1.0,1.4002983950156533e-07,7.47869721746146e-06,0.9911751747460495,0.9969241037443084,1.0945915183034771,"[0.8611127440701638, 1.351115829074548]",0.0,0.0,-0.006289474781961069,"[-0.2565455108413952, 0.251923471873152]",0.9857717043484213,0.9959317211381331,-0.10692556138869702,"[-0.29467788307750403, 0.08000920034671131]",0.2611636411875011,0.9999672158510022
1777.0,24.0,1.0,6.148804791994422e-07,1.575270228521201e-05,0.709781912489265,0.8764533703940453,1.0997828463411625,"[0.8360936557845476, 1.3863342200519932]",5.995204332975845e-15,6.63186320019452e-14,0.1823947686768852,"[-0.0948501654667564, 0.45230769661670545]",0.20014127353971034,0.6455779072515598,0.262120026884634,"[0.0543825132435401, 0.4642112249443842]",0.013186646225046283,0.9999672158510022
1778.0,24.0,1.0,1.975892177319416e-06,3.0043976340386458e-05,0.4900099204541686,0.7875404733835949,1.3012526965256397,"[0.9683807921057332, 1.6661662898467875]",2.708944180085382e-13,2.0066253185817643e-12,-0.13836844520315417,"[-0.417363498618797, 0.1339983711986889]",0.3134487015269807,0.7168771101990183,-0.1669851891956764,"[-0.42162410494864744, 0.0821772893494622]",0.18641407316775793,0.9999672158510022
1779.0,24.0,1.0,3.5648153212664013e-06,4.227053740632097e-05,0.011777690133921714,0.6231088413673236,1.1874084156691844,"[0.8541720681593903, 1.5602898106828103]",3.259770231522907e-11,1.5340095207166622e-10,0.14465791998511524,"[-0.17524854258186484, 0.45366164451626934]",0.3852128064154381,0.7585915841186256,-0.11409495776050127,"[-0.3591610519904771, 0.13556295285308417]",0.37533991599787897,0.9999672158510022
178.0,24.0,1.0,9.412433624733652e-07,1.9843500262966238e-05,0.12162813013813267,0.6419477432667452,0.9859874788018401,"[0.7376999649613885, 1.2532355100816568]",7.993605777301127e-14,6.700423954150148e-13,0.5094474573388856,"[0.22699630191132997, 0.7805982695769464]",0.00037174450505017553,0.07236347400275422,0.1264523808111151,"[-0.06372265179180325, 0.31529193991789206]",0.193046718782232,0.9999672158510022
1780.0,24.0,1.0,4.910802743118836e-06,5.140407616663122e-05,0.8772737714246517,0.947891703322152,1.0225238262858127,"[0.6849042149331868, 1.3688323549937227]",5.194503494010405e-09,1.634519664572185e-08,-0.10063159651138509,"[-0.40858482657943507, 0.17941478161254631]",0.4445626460414802,0.790325423477699,-0.1578880278643895,"[-0.37247817819450957, 0.05492582778384761]",0.14516022165267595,0.9999672158510022
1781.0,24.0,1.0,8.867915025634332e-07,1.920848019992996e-05,0.983958290424038,0.993719020360728,0.8880376266625316,"[0.6714188416963999, 1.1232867411124312]",1.6209256159527285e-14,1.611258067547444e-13,-0.06289474781961513,"[-0.32814154524115474, 0.21698939073988194]",0.6891521959075222,0.8913358521553878,0.2072295776631622,"[0.04013109462245121, 0.3690221538394156]",0.014810184355629863,0.9999672158510022
1782.0,24.0,1.0,0.0001490233245899919,0.0005452737818880055,0.577868039075138,0.8224475888492083,1.0019891940871115,"[0.6849579237323877, 1.3620425068710365]",4.107022055777065e-09,1.3146677515291502e-08,0.2327105669325773,"[-0.19249495529941268, 0.6728545579156611]",0.2762814564152145,0.6987093797316293,0.050378721279810135,"[-0.21501801338208013, 0.32052784787563804]",0.69912822273252,0.9999672158510022
1783.0,24.0,1.0,0.00010100700230120108,0.0004056027912130566,0.05824514476629039,0.6236740397944491,1.1396315849211467,"[0.7591347484872486, 1.5889344580776372]",3.6044829121451016e-08,9.781500440013845e-08,-0.4025263860455386,"[-0.794141490217394, -0.01381793912617496]",0.042434141837124795,0.42034509874310433,-0.08825901954211424,"[-0.3939332160907202, 0.214394782788818]",0.5626150096019944,0.9999672158510022
1784.0,24.0,1.0,0.0003561964295017983,0.0010941934144024113,0.3419418085254362,0.7300321555731953,0.9458426550581354,"[0.5799523723935647, 1.3677058588738666]",1.4193952260210807e-06,3.209123278365545e-06,-0.012578949563923025,"[-0.4225148087134626, 0.4204167464191292]",0.9961038906612649,0.9985174418562481,-0.19589306839932985,"[-0.4591223052340848, 0.06197585020397256]",0.13508215836323778,0.9999672158510022
1785.0,24.0,1.0,2.2493017050040365e-06,3.242074296987713e-05,0.30714064185251033,0.718631057997319,1.0752237533019855,"[0.8568149007727034, 1.3205773471400002]",0.0,0.0,0.09434212172942313,"[-0.23467338263327076, 0.4292228387146304]",0.5653873570795838,0.8444919448537472,-0.0477694102186057,"[-0.2583364797619374, 0.170056745572536]",0.6860170315407637,0.9999672158510022
1786.0,24.0,1.0,3.844909145511721e-07,1.2270986634611877e-05,0.4903101133046551,0.7875404733835949,1.2678476491407658,"[0.9345068835727259, 1.601514996401984]",1.865174681370263e-13,1.4369604633052874e-12,0.16981581911296217,"[-0.060019437709960766, 0.427803612495278]",0.1393304544177607,0.5862138261403838,-0.024613346848347817,"[-0.25449631232143965, 0.2028018132023675]",0.8244915462254161,0.9999672158510022
1787.0,24.0,1.0,0.0006663781562821214,0.0018403152617567562,0.367626621617934,0.7410745028800821,0.7795773457513995,"[0.47980362900317053, 1.1397786001865398]",1.694994088197177e-06,3.804700534673798e-06,0.20755266780473036,"[-0.25933364290031363, 0.6759142779228067]",0.3822887082211055,0.7559594783885811,-0.08454272735369839,"[-0.3286490911546193, 0.16734726446010123]",0.5235095224800475,0.9999672158510022
1788.0,24.0,1.0,2.2263069371364352e-06,3.231566965206914e-05,0.5993045559008641,0.8305618925729616,1.2852017961380717,"[0.9735622538232686, 1.6348001245197619]",2.4202861936828413e-14,2.3006522753639175e-13,0.03144737390980801,"[-0.2819756525184931, 0.3599741868205153]",0.8115965609810656,0.9362780524261709,-0.17243727208417137,"[-0.4201312782630674, 0.08004983300783952]",0.18243256155329646,0.9999672158510022
1789.0,24.0,1.0,3.523337287147932e-06,4.204459769866267e-05,0.03270261806044705,0.6231088413673236,1.0501333854565944,"[0.8083433570685536, 1.3175688860330603]",6.661338147750939e-16,8.90553228308949e-15,-0.0503157982556921,"[-0.362751335927103, 0.2687557796060253]",0.7702847374166759,0.920968542857589,-0.07959553734678959,"[-0.2921215313891084, 0.14748032103602682]",0.5186440086407758,0.9999672158510022
179.0,24.0,1.0,7.764877970606321e-07,1.787769294844126e-05,0.9410569763394968,0.9757129156815098,1.078290989114552,"[0.8093247356468906, 1.3676954855822419]",4.6851411639181606e-14,4.142476714339664e-13,-0.28931583997023136,"[-0.5367731675879264, -0.03192671623817622]",0.02729374959462816,0.3698588845493299,-0.009958766647752748,"[-0.2048037745678068, 0.19012821632481453]",0.9418842319592158,0.9999672158510022
1790.0,24.0,1.0,2.2450726311351588e-06,3.2395948905844095e-05,0.37683276125874077,0.7452726605144474,1.036727895392894,"[0.72759041982344, 1.3610519629866988]",1.531459403736335e-10,6.351967663775756e-10,0.1320789704211931,"[-0.14878213648340366, 0.40918659462337525]",0.3599782690333879,0.7425866088553077,-0.006244374057542634,"[-0.2178843538929417, 0.2098043487368017]",0.970434101415578,0.9999672158510022
1791.0,24.0,1.0,0.0012735161358512492,0.0031939043701335462,0.5019060610539955,0.7915575941673542,0.7896073688176586,"[0.43624199043347833, 1.199372716512133]",2.8346254303368568e-05,5.893192162862488e-05,-0.012578949563923025,"[-0.47832768005090354, 0.46869825204452975]",0.98408463617278,0.9958354950139445,-0.097671013212008,"[-0.3631285223427797, 0.16674597058490825]",0.4672212123437487,0.9999672158510022
1792.0,24.0,1.0,4.878863237967046e-06,5.122723873624332e-05,0.8070323467928566,0.9197299196089386,0.9261740788337376,"[0.6808416040846249, 1.2089112486203337]",4.029443445574543e-12,2.3171037639876614e-11,0.11950002085726918,"[-0.17628676230938956, 0.4258330797200336]",0.4162476674531481,0.7756144205216411,-0.12456076631601154,"[-0.3199586815923803, 0.06706754390354117]",0.20005701253924157,0.9999672158510022
1793.0,24.0,1.0,8.012403932833312e-05,0.0003423684574100908,0.7807447421908897,0.9075509328376501,1.0146160416154268,"[0.692075943627676, 1.364576022759889]",2.7371220845395783e-09,9.033406219602569e-09,0.09434212172942313,"[-0.30062863082876207, 0.48653264927805645]",0.6431446786703323,0.875145841162515,0.08509773815824007,"[-0.17243403690480916, 0.3414674217496738]",0.5187786632790514,0.9999672158510022
1794.0,24.0,1.0,5.2938071379071694e-05,0.00025212607419783313,0.6295714591908057,0.8435183632150111,1.118356862309743,"[0.7661724652854334, 1.5041021416377856]",2.208995653063539e-09,7.417715423316115e-09,0.10692107129334705,"[-0.23955445841583162, 0.5113641590118991]",0.4776782439063503,0.8033929488741289,-0.2223926772495879,"[-0.4908180284400429, 0.05339946020291125]",0.11505538117939973,0.9999672158510022
1795.0,24.0,1.0,7.746049783563524e-05,0.0003334981250099106,0.3222229571175578,0.7227844118565373,1.0853709785805254,"[0.7078692024753588, 1.4892017739359038]",4.369943229498574e-08,1.172884345857434e-07,-0.2012631930227693,"[-0.5803566011358292, 0.14774715693608093]",0.24391520339717698,0.6757581990243028,-0.07407758144157728,"[-0.35933003341222175, 0.21538099583100084]",0.6231719562297546,0.9999672158510022
1796.0,24.0,1.0,7.676426353353527e-06,6.787291205440784e-05,0.7404405179606055,0.8881683445840826,1.01001528819355,"[0.7885092248483666, 1.2645563106761568]",2.220446049250313e-16,3.265361837132813e-15,0.04402632347373103,"[-0.3223782727109612, 0.41166093283565997]",0.8113995921322879,0.9362780524261709,-0.009795709589530022,"[-0.22606473093433987, 0.20804829907858902]",0.9351078133173929,0.9999672158510022
1797.0,24.0,1.0,6.837051109709336e-05,0.00030310556124025427,0.14233347865141055,0.6493572200696118,0.857003085998119,"[0.5509383395275484, 1.2170841149536613]",2.3151497252626996e-07,5.638455249056745e-07,-0.08805264694746207,"[-0.43798458297334975, 0.27536430851476723]",0.6547188776115345,0.8801167866803797,0.18395453235727244,"[-0.045428233766988235, 0.40192926024134934]",0.1181814599139761,0.9999672158510022
1798.0,24.0,1.0,1.896882085272722e-05,0.00012317416138134558,0.21268085284488425,0.6777463801562701,0.9896988618089925,"[0.6748994434725288, 1.329653234657877]",2.63314148263305e-09,8.710358857535726e-09,0.05660527303765406,"[-0.23009786584998887, 0.36126028083905753]",0.6634783199835024,0.88304350740678,0.14768569994949365,"[-0.07327753329930015, 0.36334097084094963]",0.1926482709622761,0.9999672158510022
1799.0,24.0,1.0,1.4054408157715415e-05,0.00010108886787960067,0.4416708176235795,0.7685950817834658,1.2098045428027502,"[0.8698910378574045, 1.5936413697324852]",3.977884688310951e-11,1.831438622610935e-10,0.05660527303765406,"[-0.27073730980552224, 0.38210245880118177]",0.7378853988535967,0.9066044954584062,-0.10628731466935126,"[-0.3784167523212689, 0.16506012581675933]",0.4412615390047465,0.9999672158510022
18.0,24.0,1.0,0.0008620485964627722,0.0022892323531807706,0.6058886265128552,0.8334869006745557,0.7293222788223855,"[0.4229962415271922, 1.0609920839402238]",5.6325758339692555e-06,1.2123495122620008e-05,0.2830263651882694,"[-0.22520972652229432, 0.7452775658433612]",0.29324324613705066,0.7063192615602493,-0.164065622727542,"[-0.3831027065046192, 0.06668755055739309]",0.16775540453496696,0.9999672158510022
180.0,24.0,1.0,3.3220317236848373e-05,0.00018087287061804922,0.6779123274541419,0.8636660113576868,1.004512159682458,"[0.6594401766195179, 1.3754366374945717]",3.150360594617041e-08,8.619317632331165e-08,-0.037736848691769076,"[-0.3464683057039581, 0.2849954928152007]",0.8485379887272471,0.9491164321367775,0.0246677657712967,"[-0.2220034739338219, 0.26375555119772426]",0.8660919555061621,0.9999672158510022
1800.0,24.0,1.0,1.4578841530665798e-06,2.5301734902330817e-05,0.2575475032243786,0.696644591543414,1.1638822359757932,"[0.8300620400817982, 1.5165478399681493]",3.3042679703498834e-11,1.5520281683184045e-10,-0.16352634433100022,"[-0.4197219273053009, 0.08773475350675042]",0.19950960345989865,0.6455779072515598,-0.06030131261112115,"[-0.28431357853686684, 0.16906895384568255]",0.6180262034886588,0.9999672158510022
1801.0,24.0,1.0,1.1112562055881625e-05,8.6546433457022e-05,0.24614663339468845,0.6923137638937451,1.3086505516350413,"[0.9953042274157791, 1.6797398565337684]",4.085620730620576e-14,3.6708182665054595e-13,0.2327105669325773,"[-0.11751391683854256, 0.6116609465588398]",0.1838743957325748,0.6306762515764147,0.16808127623219282,"[-0.13181499794054014, 0.44905836569019925]",0.28409919516187676,0.9999672158510022
1802.0,24.0,1.0,0.004700635825228172,0.010321237997280623,0.4955463568550844,0.7892960289701371,0.6244090664095021,"[0.3117168801028343, 0.9611432202976116]",0.00012760330908778705,0.0002585680022042291,0.09434212172942313,"[-0.45355513984800866, 0.6464555648333532]",0.7308274185821313,0.9052299863131752,0.08387331545278665,"[-0.1511182485003355, 0.32484164980306357]",0.47400577967170143,0.9999672158510022
1803.0,24.0,1.0,0.00020870228147817915,0.0007135120734296724,0.613709748710394,0.8361294611167303,0.6868116362313688,"[0.422874136054085, 0.9676996834971165]",6.483657266631582e-07,1.5102858762244542e-06,0.32076321388003937,"[-0.07582196024671667, 0.7017138752688363]",0.11450948872416045,0.5461732609578401,0.08774102038072218,"[-0.1023393933936095, 0.274129508898149]",0.3707590174488882,0.9999672158510022
1804.0,24.0,1.0,2.9031441695082094e-09,1.8168504436770928e-06,0.5261109363261915,0.8010540435730352,1.383836288174281,"[1.1364683098906792, 1.640998244809421]",0.0,0.0,-0.18868424345884627,"[-0.3870835013212883, -0.007174023355754483]",0.041968199768729564,0.4197999072323089,0.04992464680205777,"[-0.1248415475791409, 0.2286979080268301]",0.5644329170059021,0.9999672158510022
1805.0,24.0,1.0,0.00030937059619640106,0.0009762404423994984,0.282752424198246,0.7106677315227494,0.8931431258117812,"[0.5706673163175577, 1.2337376329985748]",1.150583599507371e-07,2.921004314565552e-07,-0.18868424345884627,"[-0.6654661020279606, 0.2239845824868611]",0.3302846268811388,0.725796031186697,-0.09228989841452218,"[-0.34389328988210394, 0.1567155161022033]",0.46329080062188455,0.9999672158510022
1806.0,24.0,1.0,0.0022515484360104976,0.005289463827745883,0.5592078292665539,0.813999968792399,0.5757033474400597,"[0.300446826526572, 0.8857039915525868]",7.479646468810941e-05,0.00015283298873745282,0.03144737390980801,"[-0.4736987202514207, 0.47888705731084147]",0.9914744459878237,0.997760336105287,-0.07897509750665677,"[-0.2724595550213245, 0.12733603983499608]",0.4764330119076827,0.9999672158510022
1807.0,24.0,1.0,0.00012143193689595488,0.0004656132549691522,0.08325679163641597,0.6280176614820671,1.021043007104518,"[0.7354743035315876, 1.3594801655214759]",7.199862928075618e-11,3.168953753554409e-10,-0.28931583997023136,"[-0.7167367679416039, 0.1429933771182103]",0.1906405247263836,0.6351275190088946,0.004766645746544063,"[-0.2694689441503062, 0.27441745211793567]",0.9857586952814985,0.9999672158510022
1808.0,24.0,1.0,9.698078346553896e-05,0.0003939105745960153,0.042723257218020505,0.6231088413673236,1.0193657572959902,"[0.6602088253755887, 1.408492084787095]",7.271183366519551e-08,1.893044354730422e-07,0.16981581911296217,"[-0.21562521710046284, 0.5319868879896885]",0.4065159673371772,0.770735998421,0.11812768022038977,"[-0.1325073788150266, 0.38520019211802403]",0.3383856116540691,0.9999672158510022
1809.0,24.0,1.0,4.051525324677563e-06,4.584902291223195e-05,0.02002910489077747,0.6231088413673236,0.7608564571017888,"[0.5056164329014547, 1.0348015276219455]",1.4711152074298184e-08,4.27029087788046e-08,-0.28931583997023136,"[-0.530211554887008, -0.0312399934284969]",0.027466635480929424,0.3698588845493299,-0.11590183366954987,"[-0.27702845442891544, 0.04781324878932579]",0.16646221269550865,0.9999672158510022
181.0,24.0,1.0,0.0002903357240885418,0.0009285608330576524,0.4180539744492484,0.7603589840952357,0.9042265454734979,"[0.5802842205512531, 1.2612831314370894]",1.3763354256290938e-07,3.450326963221594e-07,-0.22642109215061534,"[-0.6613377548348642, 0.2115097825506192]",0.3121141128947742,0.7166159413262462,-0.1326057898127997,"[-0.39030747671081084, 0.12791595180135035]",0.32066227280609727,0.9999672158510022
1810.0,24.0,1.0,0.00014172542486146078,0.0005245851629665421,0.9281795092545598,0.9697137142626903,0.9277186940982828,"[0.5803801896710199, 1.3211584310778919]",5.604456592145368e-07,1.3140578176190782e-06,0.1823947686768852,"[-0.18587117724631885, 0.5414145398560699]",0.337630526172068,0.7298238570553957,0.04286596295823286,"[-0.2107894546185039, 0.29814876655077344]",0.7363106786719715,0.9999672158510022
1811.0,24.0,1.0,7.787481859444778e-05,0.00033504152557485063,0.39885082771928104,0.7528571429325489,0.9800891903891591,"[0.6654080385526473, 1.3359578125857816]",6.397143259562199e-09,1.9793141273397896e-08,-0.2641579408423853,"[-0.6687871401958883, 0.14524741299392424]",0.20721980216763702,0.6536139090009021,0.03405412548557463,"[-0.22285482372315157, 0.2863845238297903]",0.8066533437678309,0.9999672158510022
