CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Rain_pvalue,y
409,0.0002217270736695,0.0002142857370726,0.0197846416179951,2.23534180388008e-07,0.0051930433640156,4.44306778631357e-06,1
410,5.48792354670979e-07,0.0001184471643996,0.0094780880514494,2.61444754734441e-10,0.0069013810331222,5.47534965339163e-05,1
411,0.0017976639007457,0.0180863929339791,0.157474675066154,0.0004474238193808,9.83335292092935e-05,0.0011835224283409,1
412,0.000308982807918,0.0006559349147549,0.0172994657316639,7.36234044396156e-07,1.428955669235954e-06,4.36646316930816e-06,1
413,0.0006096727662481,0.0023688742750913,0.0324229431439015,7.50582603370464e-06,0.0019008577531842,5.3840938258351e-05,1
414,0.0003273757585915,0.0023688742750913,0.0427532355138307,5.52113162477497e-06,3.648300955338968e-06,3.0201040499231e-05,1
415,0.0008025291507282,0.0008563069849221,0.0538850336280632,6.09200878931571e-06,2.533260999748599e-06,3.20483702675654e-06,1
416,0.0009999051914002,0.0014378634142753,0.0449956621870313,9.99904375720284e-06,2.2961171645796696e-05,2.20165290659074e-06,1
417,0.0030174766902861,0.0095285387147614,0.0617617038785669,0.0001809643495728,0.0008433534367731,0.0001927097595339,1
418,0.0006717832239234,0.0011123235787784,0.0224375694828489,3.00415556553357e-06,0.0065960618634665,1.08219315801833e-05,1
419,1.5392769548761e-05,0.0001184471643996,0.0071821296976709,4.45259407122478e-09,4.590198565768144e-05,1.23494749648113e-06,1
420,0.007805506843554,0.121140507684302,0.173659817702848,0.0078301214865754,0.0012736503988205,0.0021576751928306,1
421,0.0010285166604504,0.0014378634142753,0.0499423218392162,1.12447168242324e-05,9.132829317248792e-07,0.0002580701737377,1
422,0.0034715340007056,0.0146640209743332,0.0808335131854443,0.0003715474361506,0.0035466928824252,5.24655431192147e-05,1
423,0.0013951410707375,0.0030197661591326,0.0304611350476133,1.83227728132174e-05,0.0002212598756227,3.25915629839648e-06,1
424,0.0032878525935704,0.0331873774907249,0.100211903766764,0.0008493221406495,7.902251437430508e-06,0.0009880840794356,1
425,0.0002167226401158,0.0011123235787784,0.015715483758765,7.8952601323401e-07,6.570833787078456e-06,1.41161416592567e-05,1
426,0.002806755508691,0.0118437429175653,0.166493298803446,0.0004779931445414,0.0010386217759102,0.0005985404880399,1
427,0.0078042860359419,0.121140507684302,0.160004237658787,0.0073343669206009,6.32618299656329e-05,0.0058459042420242,1
428,0.001972616266852,0.0008563069849221,0.0564615191791914,1.40986518829544e-05,0.0021291460842224,1.31040754921941e-05,1
429,0.0002469951456907,0.0023688742750913,0.0311392604240802,3.23599427332066e-06,6.889140369836788e-06,2.05702633598567e-05,1
430,0.0007996559234395,0.0038324499306206,0.0361507554078517,1.60938845310543e-05,0.0007203046108041,8.08875873526859e-05,1
431,0.0003410282872979,2.83939895678181e-06,0.0040910791953768,1.47327072763659e-09,0.0007710104657331,2.06832465914597e-06,1
432,0.0001389767073919,8.71530659140061e-07,0.0054938163937883,2.80884315806418e-10,0.0001229559909441,4.96760727059726e-08,1
433,0.0490060116528523,0.0850786733599917,0.379217477630299,0.0446636757908995,9.997376576587058e-06,0.0018927543520027,1
434,0.0006343145589102,0.0002142857370726,0.0221181766099133,6.40797444662056e-07,0.0039146485765582,1.78284214860871e-06,1
435,7.82579887071977e-05,0.0006559349147549,0.0117780508321975,1.49641454338933e-07,0.000857501744311,1.5078086602769e-05,1
436,0.0001465425103548,2.41503962397589e-05,0.0085358945316425,9.624504637706371e-09,0.0099150086933272,1.98508129607585e-07,1
437,1.3079722023468e-05,3.78485995846773e-07,0.0022631117412801,6.15130169023814e-12,0.0663247724854798,5.54823298303503e-09,1
438,0.0019679155888767,0.0014378634142753,0.0320310364463151,1.34776415501303e-05,9.948431153317117e-07,1.10795768182648e-05,1
439,0.0002337383170163,0.0002857574559262,0.02359396632072,3.57214220980673e-07,6.119873798837716e-07,1.39422217176279e-06,1
440,5.58808771157215e-05,0.0003789681674376,0.0176967866729881,9.67841573551453e-08,0.0093751644019121,6.49970064194333e-06,1
441,0.0039065682497982,0.0272070512720596,0.153605255909859,0.0011881037938236,0.0004987828220336,0.0001993549236558,1
442,0.0004076621831999,8.7281299674252e-05,0.0117042992247745,1.065551467061e-07,0.0008346097737965,1.01058684163861e-07,1
443,0.0002089926398662,0.0003789681674376,0.0136084017022824,2.53096222646576e-07,1.0323964302005884e-05,1.37018385845654e-06,1
444,0.010727082290156,0.0118437429175653,0.0898473981373662,0.0008805466462096,3.275676531278027e-05,4.33058175996982e-05,1
445,0.0049726497326394,0.0060934795025608,0.0703838701780012,0.0002118085164437,0.0004213814289921,8.10710022866953e-05,1
446,0.0008533224935891,0.0011123235787784,0.0259439836522078,4.23519686065799e-06,9.532548745916358e-07,1.29241862149985e-05,1
447,0.0013154454368684,0.0180863929339791,0.0554704181716362,0.00014012652584,0.0006116816232425,0.0001049310862384,1
448,0.0020827108999472,0.0146640209743332,0.0710608464896231,0.0002150081981595,5.04980956527179e-05,5.47534965339163e-05,1
449,0.000143071557578,0.0003789681674376,0.0194008544764477,2.47568309741375e-07,0.0008063350226708,5.19334252794604e-07,1
450,0.0001308962924078,0.0006559349147549,0.0219949845565226,4.20830578495845e-07,8.388623278410279e-05,1.96105009573346e-06,1
451,0.0051785471793766,0.0180863929339791,0.099999174209186,0.0007456152158165,9.961109539990964e-06,5.49313055593483e-05,1
452,2.44471592352191e-05,4.13688528375217e-06,0.0065317696625975,2.78983947055167e-10,0.0003567635457139,2.42727583526815e-08,1
453,0.0046584316359088,0.0023688742750913,0.0658981853089214,8.36427296978526e-05,4.756692609908519e-06,0.0001095069930678,1
454,0.0107742854575809,0.201043276693793,0.294292905600781,0.0225842806768465,0.0003220849548946,0.0009474588918663,1
455,6.81538062623499e-05,6.3920453817753e-05,0.0067232671524932,9.35436061944017e-09,0.0007960668352453,7.57705603715209e-07,1
456,0.0035279205478475,0.0222237719556643,0.117670650621793,0.0007362032594053,0.0015449939551798,0.0002639293647871,1
457,4.73031896748299e-05,2.41503962397589e-05,0.0096701597562708,3.8054652762298205e-09,9.2047617126223e-05,3.61836613597642e-09,1
458,0.0080319522769754,0.0272070512720596,0.221729065909285,0.0029210721685077,9.001743792591554e-07,0.0003885356335813,1
459,0.0001068516150415,0.0002857574559262,0.0100913816169494,8.09500166898403e-08,0.0002956238145401,1.25661324203343e-06,1
460,0.0003708596176227,0.0006559349147549,0.014641883141155,7.467726835797e-07,0.0001193487068098,2.16233767611591e-06,1
461,0.0005043959973661,0.0014378634142753,0.0284593029030735,3.61761906009228e-06,1.011918362925357e-05,1.5347338149247e-05,1
462,0.0013836236615667,0.0014378634142753,0.0235241580174242,7.5021180192536e-06,0.0022997505154133,7.57829528520728e-06,1
463,0.0011253843175527,0.0146640209743332,0.0865963274026609,0.0001500865023855,0.0006495180991736,0.0002659073130842,1
464,0.0026531878483924,0.0589789416030357,0.0747982673042477,0.0008992589670436,0.000395528198566,0.0003973363226413,1
465,0.0003063364422735,4.65159814425002e-05,0.0160895341012175,6.17947668590801e-08,1.6933913448591298e-05,1.43554311979184e-07,1
466,0.0014745721921906,0.0030197661591326,0.0401855442151516,2.45548090769265e-05,0.001600271203501,2.69204691291755e-05,1
467,3.23985472776567e-05,5.9781837302054e-06,0.0043347537393134,3.48750361922612e-10,1.0004136073993308e-06,4.87728713840458e-08,1
468,0.0024871312499199,0.0589789416030357,0.108749303087446,0.0011653439596311,3.270084225936998e-05,0.0016112946555495,1
469,0.0001801806876764,0.0002857574559262,0.0174625874760244,2.14677662091489e-07,6.416319482172028e-06,1.75898113963884e-06,1
470,0.0290964275837506,0.0146640209743332,0.207731008472592,0.0047741906378882,0.0019871134954537,0.0005844697522451,1
471,0.0003838680789014,0.0003789681674376,0.0192594591902664,6.01256449184184e-07,0.0126846313451506,9.89408937155796e-07,1
472,3.12441100061012e-05,6.3920453817753e-05,0.0064223630294624,4.368276518285091e-09,0.0015261784966169,1.43554311979184e-07,1
473,0.0022806862068074,0.0002857574559262,0.0653556906500273,6.89970472034229e-06,0.0001421575235032,1.12185571394988e-05,1
474,0.000185715603873,0.0002857574559262,0.0196198207664766,2.45283054645107e-07,9.06299738123728e-06,2.39356016290343e-05,1
475,0.0043111345498519,0.0146640209743332,0.106547505447822,0.0005645205495795,3.575132216093735e-05,0.0001891342620482,1
476,0.0002909645397126,0.000499885700757,0.0217787009195793,6.71765358895016e-07,0.0007947779927168,2.57639450355003e-05,1
477,0.0024938198340149,0.0048427681444993,0.0527972490715781,7.46142942396055e-05,1.3340694348551452e-05,3.40955489822229e-05,1
478,0.0243635134176061,0.0589789416030357,0.293869858231231,0.0164496926682499,0.0032511388714453,0.0001355961929808,1
479,0.0011404892067391,0.000499885700757,0.0592233724246893,5.6112675632658e-06,0.0007029289920769,0.0001268480514982,1
480,0.0046161611852977,0.101683413189193,0.14807313383053,0.0039204297227725,2.4519158555502685e-05,0.0007269376370231,1
481,0.0008209603893218,0.0008563069849221,0.0274136896177659,3.40252130459628e-06,9.324115085973528e-05,1.56165896957251e-05,1
482,0.0049556361751987,0.0180863929339791,0.0876690068461096,0.0006430175225704,0.0002725350699994,0.0002538206170349,1
483,4.41076721096056e-05,4.65159814425002e-05,0.0055203171429765,3.89416754398297e-09,0.0001716783061723,6.23088590804821e-07,1
484,0.000186617301872,0.0006559349147549,0.0253727626491004,6.59911057132589e-07,4.671279661794259e-05,3.25915629839648e-06,1
485,0.0024521166583921,0.0014378634142753,0.0520635679476864,2.51121208283411e-05,0.0037163756341758,6.61176444611477e-06,1
486,0.0002019949930149,0.0014378634142753,0.0210917948028299,1.2173361378931e-06,0.0001154900457289,3.88213704541126e-06,1
487,0.0007846259210095,0.0048427681444993,0.0365089160932814,1.96247557497919e-05,0.0013585469638534,9.1554954624102e-06,1
488,4.80169256562579e-05,0.0008563069849221,0.0144507748073809,1.47292820940059e-07,8.8166559684133e-06,0.0001188525111512,1
489,0.0008231640680167,0.0018498592938576,0.022866160853337,5.76712421418435e-06,0.0015501721200466,2.22153389315678e-06,1
490,0.0012197563359419,0.0008563069849221,0.037542870031914,6.41046662086531e-06,2.779392733975872e-05,3.62911266128397e-05,1
491,0.0051565738688614,0.0331873774907249,0.109400912656919,0.0013318203220278,0.0092863810189766,6.94524834153946e-05,1
492,0.002356312674014,0.0060934795025608,0.0550722293930171,8.9950694373897e-05,9.342154638769529e-08,0.0004128340960038,1
493,4.28734732135228e-05,6.3920453817753e-05,0.009380559152748,8.295244602329891e-09,0.0023950447132193,2.03085083932027e-06,1
494,1.67906344650248e-05,0.000159780931005,0.0049351598048211,4.49825299231321e-09,8.078300184077847e-05,2.16233767611591e-06,1
495,0.0088078601841946,0.0118437429175653,0.0795336834799226,0.0006732057891422,0.0005570653349766,0.000483009005228,1
496,0.0043058053624787,0.0222237719556643,0.0831672529001328,0.0006499620823816,6.318951058958966e-06,0.0001076818765167,1
497,0.0001672950610609,0.0011123235787784,0.0345163422461808,1.27032422092554e-06,0.0035678083255663,7.94292062110154e-06,1
498,0.0199332875599953,0.0331873774907249,0.250877700784287,0.0078967803371216,0.0014652322905145,0.0021017502640991,1
499,0.0007514278392888,0.0023688742750913,0.0479620330578577,1.27834197312104e-05,4.388212596073693e-06,1.61550927886811e-05,1
500,0.0007337291417511,0.0095285387147614,0.0574898742609663,4.9907577734043e-05,0.0001538934985479,0.0002673793607441,1
501,0.0007756054788397,0.0038324499306206,0.0789149317236818,3.11472672445134e-05,0.04569226199518,5.71546743822399e-05,1
502,5.76637352247555e-05,0.0002142857370726,0.0117967257466053,4.08347117231145e-08,0.0003069094293401,1.78752954187537e-07,1
503,0.0015504076171259,0.0272070512720596,0.10034235475582,0.0003805753055465,5.585008193853547e-05,0.0028886849140066,1
504,0.0005928313162839,0.0030197661591326,0.0365420290809452,1.00985145460308e-05,9.946284672590622e-05,8.5879816785001e-06,1
505,0.0002140740674509,0.0018498592938576,0.0276755439349065,2.05281768272947e-06,0.0001120498344233,3.05269169963801e-05,1
506,0.0007527047960198,0.0023688742750913,0.0417402313860131,1.13211868436602e-05,9.131256023864331e-06,5.84190309048677e-05,1
507,0.0035765685779179,0.0018498592938576,0.0402378371591201,3.48036133056562e-05,0.005818226003445,0.000483009005228,1
508,0.0003691695048202,0.0095285387147614,0.0453839747525812,2.22092179468225e-05,0.0014155857342132,0.0001791116982686,1
509,3.66539231995144e-05,3.36299215085765e-05,0.0087805102577629,3.73423414412599e-09,8.807588666059907e-06,3.72320856997991e-07,1
510,0.0053965630406387,0.0118437429175653,0.108954957053521,0.0005806498116254,0.0480739708400254,0.0006770863789575,1
511,0.0013336130056613,0.0018498592938576,0.0496138124515708,1.75732179013011e-05,0.0008027613564087,1.61550927886811e-05,1
512,0.0011982615648891,0.0014378634142753,0.0365084288166028,9.75340961817395e-06,0.0005262099568746,9.26804417436719e-06,1
513,0.0092214099735435,0.0095285387147614,0.113545469755483,0.0007863319763145,0.0003074666992159,0.0002668183152203,1
514,0.0002507408416111,8.7281299674252e-05,0.0106693310032937,6.28358257648287e-08,0.0001933680426133,6.73072772575142e-07,1
515,0.0027266578808944,0.0222237719556643,0.0266530642787668,0.0001667773089697,3.7330541510227633e-06,0.0005396847563337,1
516,0.0028924516600903,0.0038324499306206,0.0654117626899392,8.34327963197268e-05,9.500902960679623e-05,3.06185755619142e-05,1
517,5.23909408944867e-06,8.7281299674252e-05,0.0108860331232357,1.82043480290162e-09,0.0030008804820752,3.95958117444391e-07,1
518,5.82789561291985e-05,4.65159814425002e-05,0.0069230159533475,6.206761327121061e-09,0.0216296194757974,1.54809924173833e-06,1
519,0.0001125350714517,0.0011123235787784,0.0173085882485704,4.76553150496883e-07,3.6462329324526976e-05,3.1505177551166e-06,1
520,0.0001922391255501,0.000499885700757,0.0112350749208641,2.53492061341731e-07,0.0038281809353272,1.43554311979184e-07,1
521,0.01544599636744,0.0272070512720596,0.29100504255044,0.0061868768441575,0.0007979555457654,0.0013036877695015,1
522,0.0012948111491464,0.0180863929339791,0.0727826070469824,0.0001746923922202,0.0001300901194394,0.0005162634016258,1
523,0.0040830062744079,0.0272070512720596,0.110034282895404,0.0009325752136319,7.55517669468464e-05,2.66523569332762e-05,1
524,0.0001813707495654,0.0002142857370726,0.0120871179099061,1.18920707392611e-07,1.606176947976934e-05,2.63847170945826e-06,1
525,0.0287024190692859,0.0709541395803234,0.223585782572073,0.0174382406063268,1.8288640906138909e-06,0.0026913877124313,1
526,4.73063230344017e-06,8.71530659140061e-07,0.0023748776702141,5.41977573931263e-12,1.906774316984272e-05,8.161978856366721e-09,1
527,0.0007982913525228,0.0018498592938576,0.0307955679496598,7.31326257452647e-06,0.0038579030771419,5.65386794883912e-06,1
528,0.0002403562176896,0.0023688742750913,0.0257185729786068,2.66140697546824e-06,0.0002461400961888,1.06481220307108e-05,1
529,0.0207255281449135,0.0488599884546946,0.232731287805101,0.0104262275645965,0.0076638829818436,0.0013985134006608,1
530,0.0119879378532202,0.0488599884546946,0.207227147513622,0.0061498068746608,0.005059029607013,0.0003331658789168,1
531,0.0001071132519696,0.0008563069849221,0.021383725965706,4.35505942086856e-07,0.0006520489034632,5.65386794883912e-06,1
532,0.0009976557058765,6.3920453817753e-05,0.0193423467450605,2.86059543275208e-07,0.0001254518550652,6.23088590804821e-07,1
533,0.0072526287770804,0.0222237719556643,0.162885437423061,0.0017636018791737,0.0020807980646225,0.0020922726437277,1
534,0.0036180527834555,0.0222237719556643,0.0797619590251908,0.0005415700578088,0.0005248001189909,0.0002095882737291,1
535,0.0006512816765631,0.000499885700757,0.0222365333668767,1.41464419922688e-06,6.394186172309357e-05,6.97111085881397e-07,1
536,0.0003752404973669,0.0002857574559262,0.0286195339521672,6.52799202471854e-07,2.1461785730814142e-06,9.89408937155796e-07,1
537,0.0019454141440566,0.0060934795025608,0.0448117520372006,6.36510553519987e-05,2.1955064238854405e-05,5.4274699778498e-05,1
538,0.0015209919578299,0.0023688742750913,0.07728235247613,3.62011155075059e-05,1.2056392992843e-06,7.16584419287397e-05,1
539,0.0022192913989101,0.0180863929339791,0.0445592358895154,0.0001820841737258,0.0001424639667617,0.0005396847563337,1
540,0.0011189272255864,0.0222237719556643,0.0629185185064028,0.0001622754900428,0.0012039934252265,0.0023048416453622,1
541,0.0019451710366049,0.0589789416030357,0.0785736317238068,0.0007219595664271,6.918917670717395e-05,0.0014122336090465,1
542,0.0112948165540903,0.101683413189193,0.282105996350579,0.0133854947475381,1.061266153268292e-05,0.0055414730458341,1
543,0.0011786754460996,0.0060934795025608,0.0513716451270265,4.63117705953309e-05,1.150814983974513e-06,1.91176470549781e-05,1
544,7.94030094335429e-05,8.7281299674252e-05,0.0131341593086139,2.6523258145339e-08,7.75287237542166e-06,1.0286330352393e-07,1
545,1.43465296248424e-05,3.36299215085765e-05,0.0041319996398645,7.79194042621612e-10,0.1108551425655653,3.54937401023692e-06,1
546,0.0013722422709414,0.0048427681444993,0.0420888978791343,3.63432852725776e-05,0.0004265864811711,0.0004916794301198,1
547,0.0016730043260526,0.0001184471643996,0.0321942572126266,1.2626145881045e-06,0.0024187535116563,2.01452375541883e-07,1
548,0.0051157485581609,0.0331873774907249,0.133223059142259,0.001558563752299,0.0003234134271149,0.0009483531914221,1
549,0.0063440430108993,0.040338613070862,0.174060443919976,0.0027265074472684,2.2952729712422126e-06,0.0001576302539414,1
550,0.000138166520664,0.0003789681674376,0.0126623783680402,1.62744080989263e-07,0.016103556210594,2.99769149840602e-05,1
551,0.0004029845168913,0.0011123235787784,0.0311567151847834,2.55088412282056e-06,2.5377149286076595e-05,4.59294449872753e-05,1
552,0.0037012084491518,0.0222237719556643,0.150542423661831,0.0009427692690791,0.0011114599005723,0.0002969483418664,1
553,2.37712231793141e-05,0.0002857574559262,0.0092305177261735,1.88382168753165e-08,1.8868266233096342e-05,3.04187921183671e-06,1
554,0.0041558638750214,0.0589789416030357,0.0961582352646129,0.0016127494848888,4.780538349180574e-06,0.0003016618076103,1
555,2.56542442177432e-05,4.13688528375217e-06,0.0057438509457538,2.58868371183496e-10,0.0016161999459964,8.469978058493771e-09,1
556,2.38357975523851e-06,3.78485995846773e-07,0.0026035327473071,1.4139800441625998e-12,0.0017184474137984,1.63239577127334e-08,1
557,4.77473091375913e-05,0.0038324499306206,0.0150321045169193,5.91351353440572e-07,0.0003738959147272,1.5347338149247e-05,1
558,5.40799155273053e-05,0.0002857574559262,0.0134862123769711,5.66354545483705e-08,0.0001077400292726,2.71297789817603e-07,1
559,0.000490101494196,0.0002142857370726,0.0195347750195658,4.53599070748822e-07,0.0101194269201381,4.81868182232116e-06,1
560,0.0024159706460746,0.0048427681444993,0.0690667971205537,9.16601476661505e-05,0.0063879016369122,0.0001076818765167,1
561,0.006976279148411,0.0709541395803234,0.232515686000347,0.0058928308680533,0.000242674480719,0.0021327329360078,1
562,1.33536828184067e-05,1.72229016592152e-05,0.0067943949868061,6.21440787718086e-10,1.3248039353541683e-05,5.50413226647686e-07,1
563,0.0089431663902443,0.0076353759692052,0.115880166068678,0.0006468197835818,0.0001291052421292,3.20483702675654e-06,1
564,0.0011055485508916,0.0030197661591326,0.0276732524558181,1.37077691704235e-05,0.0093069312641956,5.46540568387782e-06,1
565,9.97207416170154e-05,0.0002142857370726,0.0147146418896523,8.24610325578234e-08,7.369333234585884e-05,2.02625545839726e-05,1
566,0.0003035056451964,8.7281299674252e-05,0.0157911131681193,1.06988549242182e-07,0.0001732075054666,4.28985855230275e-06,1
567,0.0009792630912203,0.0118437429175653,0.044185967049028,6.16903837693528e-05,6.277293462986222e-05,5.06964871547027e-05,1
568,3.99659239115335e-05,1.72229016592152e-05,0.0147971560714805,3.5303318046686602e-09,0.0034436657920452,1.37018385845654e-06,1
569,0.0008724261275316,0.0011123235787784,0.0265007967385039,4.40230898357541e-06,0.0005107862232491,6.68883321653432e-06,1
570,9.36034886414028e-05,8.7281299674252e-05,0.0145980894476422,3.39787417091841e-08,0.0133191268745379,3.99978090284753e-07,1
571,7.92892829288849e-05,0.0014378634142753,0.0225393618317608,5.56055875788886e-07,0.0004382584833868,8.7865320702579e-05,1
572,0.0131068508419032,0.0709541395803234,0.215818911001124,0.0091833812556142,0.0001136582457205,0.0009326548466809,1
573,0.0002411661621961,0.0008563069849221,0.0128762343616701,5.73523488922589e-07,0.0503558147069495,1.31605389286599e-06,1
574,3.76700091292426e-05,3.36299215085765e-05,0.0051287182641996,2.32952312995138e-09,0.0002016726424888,1.03206616115888e-06,1
575,7.7733945625269e-05,5.9781837302054e-06,0.005585135026658,9.95397098080275e-10,0.0004537124653803,2.06711603287956e-06,1
576,0.0002960328682153,0.0002857574559262,0.0217808644130595,4.11547551038005e-07,0.0044638658473289,1.78284214860871e-06,1
577,0.0014496131048381,0.0011123235787784,0.0217162482093426,5.79615744933371e-06,3.108509007032634e-05,2.05702633598567e-05,1
578,0.0004587959561129,0.0003789681674376,0.032315862291916,1.12623602688267e-06,0.0064201397465796,1.06481220307108e-05,1
579,0.0042141092345817,0.170328572533671,0.139015655944352,0.0052533506659564,0.0028749766601678,0.0025530714133506,1
580,0.0035993605719539,0.0018498592938576,0.062228665904603,5.12500122040738e-05,0.0005837954826956,6.91557332556938e-06,1
581,0.0021542081312397,0.0018498592938576,0.0520633395043283,2.7964608071529e-05,0.0002061765529007,0.0002668183152203,1
582,0.0694294122239012,0.0850786733599917,0.365071642020088,0.0560350742856704,6.008822347802756e-06,0.0028259570980528,1
583,0.0011796646715871,0.0060934795025608,0.0601372850194798,5.31823328443481e-05,0.0025161405979712,0.0003142337562209,1
584,3.45388144595837e-06,1.57793508389465e-07,0.0022456081866564,7.64721619361808e-13,4.353551563474056e-06,1.21932178460114e-08,1
585,0.0001057519701801,8.7281299674252e-05,0.0130621815479786,3.43185188045325e-08,0.000815806764655,1.39422217176279e-06,1
586,0.0032559723227465,0.0272070512720596,0.168662812100636,0.0011032925298118,1.3276523280203456e-05,0.0001168074592723,1
587,3.53476215417814e-05,0.0008563069849221,0.0094354629078155,7.55284024211988e-08,0.0022998603156804,2.42656350185765e-06,1
588,6.1682662763074e-06,2.41503962397589e-05,0.0022050175406863,1.45468193046838e-10,8.848976990261104e-05,1.31923585472913e-06,1
589,0.0042070817114265,0.040338613070862,0.1464794887809,0.0016855877822257,0.0001869724652792,0.0015466482391287,1
590,0.0032185647909293,0.0272070512720596,0.0734261788521755,0.0005427390522139,0.0003310125640013,6.93468792858771e-05,1
591,0.0006169836440943,0.0008563069849221,0.0272939606745554,2.62503848169615e-06,0.000162901290226,1.38904966830789e-05,1
592,0.0074581811418226,0.0850786733599917,0.283997421424629,0.0084310567450232,2.372366119274272e-05,0.0065407550704927,1
593,0.0047860083089497,0.0488599884546946,0.102733862206853,0.0016385072086144,0.0003654266467491,0.002991756946984,1
594,0.0021834766499493,0.0014378634142753,0.0583813033203753,2.50789557298958e-05,0.000118372496329,9.3161181898209e-06,1
595,0.0005958133396625,0.000499885700757,0.0153030467528805,9.32759881222545e-07,0.0002712588317591,4.44306778631357e-06,1
596,0.0014791593984695,0.0118437429175653,0.0883996351720383,0.0001608513121384,1.2979670513169062e-05,0.0004120001755553,1
597,0.0001886048355157,0.0003789681674376,0.0185670164154716,3.05683829027181e-07,0.0009457891819439,5.27694341891652e-06,1
598,0.0024658361640597,0.0118437429175653,0.0663330672228207,0.0001950244929154,4.634785098711625e-06,0.0001334091576101,1
599,0.0001007325074566,0.0001184471643996,0.0110737914249893,3.73213284721174e-08,1.8392947827128303e-05,9.89408937155796e-07,1
600,0.0003482283605443,0.0011123235787784,0.0338743315320513,2.41220064622905e-06,0.0053138632699561,1.28819725177501e-05,1
601,0.0053205397883062,0.0331873774907249,0.075470996356656,0.0010025990123387,0.0014768875153823,0.0003629983856941,1
602,0.0001529089359054,0.0023688742750913,0.0305775951383058,2.07232074489472e-06,0.0058340296463038,0.0001245004622622,1
603,0.0011881154815585,0.0008563069849221,0.038763222951025,6.44308583819253e-06,3.1382802406776378e-06,1.56165896957251e-05,1
604,0.0011684145388586,0.0038324499306206,0.0546769060735158,3.2339943638271e-05,5.299440792672083e-05,2.30964360531724e-05,1
605,0.0178940040089216,0.236585399143175,0.340484474272565,0.04171750078457,0.0002466136744895,0.0089493882213252,1
606,0.0052339769227959,0.040338613070862,0.0992287469053174,0.0014624561810473,0.0180847289763348,8.65168062559736e-05,1
607,0.0058127580724576,0.0589789416030357,0.176058525152782,0.0034952167945103,1.976143905824124e-05,0.0011235807668208,1
608,5.9710165618454e-05,0.0001184471643996,0.0164846674349044,3.32794273250059e-08,1.7038049990869553e-06,6.46209310749926e-06,1
609,0.0942256443943057,1.0,0.814959709012394,0.526826288958299,0.0070383423780053,0.0156126345282238,1
610,0.0005987795425399,0.0002857574559262,0.0110516561061882,4.21339835576795e-07,0.0006615954665718,1.75210349087408e-06,1
611,0.0015450078111843,0.0118437429175653,0.0396970434890844,8.35629241325853e-05,6.514309737193358e-07,4.46170906015791e-05,1
612,0.0040885586391588,0.0222237719556643,0.06956910388749,0.0005349759754228,0.0002001818706768,0.000451523378155,1
613,0.106763803182785,0.785087019633595,0.491048499952732,0.381929861389259,0.0119461436391393,0.0139699917548373,1
614,0.0001442288683917,0.0002142857370726,0.0175374396203873,1.35472606244136e-07,0.0009195925449638,6.56696502149098e-06,1
615,5.25981951582377e-06,3.78485995846773e-07,0.0052429108914037,5.75517411505189e-12,0.0008923228143213,5.69154049498991e-08,1
616,0.0002492275597146,8.57102259918609e-06,0.0102921522902565,7.18180759307074e-09,0.0002074887352451,1.30716207821209e-07,1
617,0.0002574864062162,0.0018498592938576,0.0226240448865977,2.02195454945819e-06,8.936493026778791e-05,1.87918617242265e-05,1
618,0.0009829201365038,0.0272070512720596,0.0952871956164295,0.000246739793996,0.0371601493802726,0.0016310043389335,1
619,0.0013403346870053,0.0118437429175653,0.0609869412487412,0.0001072022470841,0.0002020451454483,0.0002061639458804,1
620,5.40053158224474e-05,8.7281299674252e-05,0.0067245430132671,1.00602101094083e-08,1.1080576991173707e-05,2.76230476905195e-07,1
621,1.92737885960081e-05,6.3920453817753e-05,0.0077832644780112,3.3388487530317e-09,9.553615742952105e-08,2.41182902205433e-05,1
622,3.89274325347522e-05,8.7281299674252e-05,0.0121075716385282,1.27877423095057e-08,4.156427484414138e-07,5.83366374542005e-07,1
623,0.0001467034113997,1.72229016592152e-05,0.0066504010175362,5.604969155470491e-09,0.0003934100797557,7.742362256914761e-09,1
624,2.07072872213665e-05,6.3920453817753e-05,0.0066512557197691,3.0853188892621103e-09,0.001592956883754,5.73788277713148e-07,1
625,0.0013623156315996,0.0014378634142753,0.0452119500398339,1.32047384631129e-05,9.27686193811228e-05,0.0001013929743094,1
626,0.0124834644512017,0.0850786733599917,0.196343409224219,0.0094656279777883,4.428822753643757e-06,0.0013905069381381,1
627,0.0018943152055007,0.0023688742750913,0.0278258393930868,1.7885473638013e-05,0.0003336589631234,6.20215318040292e-05,1
628,0.0003947499285211,0.0011123235787784,0.0158963254494985,1.36896135161102e-06,3.761029783089232e-05,4.98617264113623e-05,1
629,0.0012227860846729,0.0095285387147614,0.0963006661036039,0.00012179725693,3.742803535033978e-05,0.0036830439759165,1
630,0.0971744633109001,0.236585399143175,0.621863533780053,0.204003957616235,0.0006770282373548,0.0057673407650994,1
631,1.98920068597008e-05,0.0001184471643996,0.0088820727847858,6.86261114601905e-09,0.0013854911399518,8.08854500619218e-07,1
632,0.0103452553451222,0.101683413189193,0.275798764970325,0.0122772818644379,0.0001486461977286,0.0021327329360078,1
633,0.0001938814413595,0.0011123235787784,0.0174221981623275,7.83655289882113e-07,0.001279179063066,9.3161181898209e-06,1
